"date","user_uid","Total Distance","Total Duration","Total Player Load","Max Vel","Velocity Band 1 Total Distance","Velocity Band 2 Total Distance","Velocity Band 3 Total Distance","Velocity Band 4 Total Distance","Velocity Band 5 Total Distance","Velocity Band 6 Total Distance","Velocity Band 7 Total Distance","Velocity Band 8 Total Distance","Acceleration Band 1 Total Effort Count","Acceleration Band 2 Total Effort Count","Acceleration Band 3 Total Effort Count","Acceleration Band 4 Total Effort Count","Acceleration Band 5 Total Effort Count","Acceleration Band 6 Total Effort Count","Acceleration Band 7 Total Effort Count","Ima Band 3 Accel Count","Ima Band 3 Decel Count","Player Load Per Minute","Start Time H","Total Live Play","IMA Accel Low Count","IMA COD Right Low Count","IMA Decel Low Count","IMA COD Left Low Count","IMA Dive Intensity Left Low Count","IMA Dive Intensity Right Low Count","IMA Accel Med Count","IMA COD Right Med Count","IMA Decel Med Count","IMA COD Left Med Count","IMA Dive Intensity Left Med Count","IMA Dive Intensity Right Med Count","IMA COD Right High Count","IMA COD Left High Count","IMA Dive Intensity Left High Count","IMA Dive Intensity Right High Count","Position","Starter","HSD","IMA","Week","Game"
2022-10-27,"4ydjl99owsny3phr",3728.2,3285,395.76,19.04,594.5,693.85,1162.61,1050.73,134.51,41.59,50.44,0,0,6,18,640,673,21,8,14,2,7.23,"09:01:39",0,13,162,30,130,0,0,13,19,12,16,0,0,4,6,0,0,"CM","Non-Starter",226.54,26,12,"Training"
2022-10-28,"4ydjl99owsny3phr",2775.8,3460.19,329.83,15.71,779.62,435.39,1062.93,341.41,69.71,83.74,2.06,0,0,0,3,869,909,1,6,1,1,5.72,"14:07:57",0,38,97,27,107,0,0,9,11,15,16,0,0,0,1,0,0,"CM","Non-Starter",155.51,3,12,"Game"
2022-10-29,"4ydjl99owsny3phr",3280.22,5668,401.8,11.8,897.99,947.52,1053.91,379.35,0,0,0,0,0,0,1,886,954,4,2,7,5,4.25,"10:58:05",0,29,122,27,97,0,0,9,12,18,14,0,0,1,5,0,0,"CM","Non-Starter",0,18,12,"Training"
2022-10-30,"4ydjl99owsny3phr",3280.29,2729,461.55,14.75,607.79,416.94,1500.55,729.5,21.61,3.94,0,0,0,0,7,646,705,14,2,11,7,10.15,"10:22:47",0,47,199,46,156,0,0,15,34,35,18,0,0,7,4,0,0,"CM","Non-Starter",25.55,29,12,"Training"
2022-10-31,"4ydjl99owsny3phr",3810.96,3456.84,394.09,18.33,687.17,652.2,1331.94,1056.11,37.61,25.35,20.75,0,0,2,6,756,773,16,1,10,2,6.84,"09:06:02",0,30,162,32,118,0,0,4,14,10,15,0,0,7,2,0,0,"CM","Non-Starter",83.71,21,13,"Training"
2022-11-01,"4ydjl99owsny3phr",4093.77,3467.89,454.87,16.11,591.46,613.06,1466.98,1265.06,128.85,21.03,7.68,0,0,1,11,749,773,26,4,7,6,7.87,"09:33:41",0,26,193,27,157,0,0,12,22,18,20,0,0,5,1,0,0,"CM","Non-Starter",157.56,19,13,"Training"
2022-11-02,"4ydjl99owsny3phr",5083.7,4407,660.66,16.23,1143.25,605.48,1655.24,1364.2,214.79,82.32,18.35,0,0,0,9,1134,1207,19,8,16,13,8.99,"18:18:26",0,54,276,47,214,0,0,23,33,23,27,0,0,5,3,0,0,"CM","Non-Starter",315.46,37,13,"Training"
2022-11-03,"4ydjl99owsny3phr",2655.08,1853,336.93,15.63,409.07,455.13,956.45,666.68,131.35,36.32,0,0,0,2,12,429,441,17,4,5,4,10.91,"09:33:52",0,41,189,32,123,0,0,13,17,15,10,0,0,3,2,0,0,"CM","Non-Starter",167.67,14,13,"Training"
2022-11-04,"4ydjl99owsny3phr",2814.81,3203.3,325.8,15.07,707.6,540.66,851.85,637.51,45.5,27.38,0,0,0,2,5,693,732,8,1,3,1,6.1,"10:09:55",0,30,128,25,90,0,0,10,18,10,14,0,0,2,4,0,0,"CM","Non-Starter",72.88,10,13,"Training"
2022-11-05,"4ydjl99owsny3phr",2442.73,2693.98,265.3,14.51,604.94,551.02,944.54,293.79,37.08,10.89,0,0,0,0,6,633,616,2,1,1,2,5.91,"08:58:24",0,12,93,17,56,0,0,9,12,5,13,0,0,0,0,0,0,"CM","Non-Starter",47.97,3,13,"Training"
2022-08-09,"eos824700z68o04l",5265.05,5335.79,645.6,17.41,940.91,648.16,1611.14,1606.35,262.72,185.57,5.96,0,0,1,9,1042,1128,16,4,8,4,7.26,"08:27:42",0,33,131,66,108,0,0,9,25,19,13,0,0,5,3,0,0,"W","Non-Starter",454.25,20,1,"Training"
2022-08-10,"eos824700z68o04l",5476.14,4298.74,655.07,17.14,661.47,566.49,2021.48,1912.62,147.06,155.06,8.39,0,1,1,12,824,862,25,11,5,3,9.14,"08:32:19",0,24,145,58,126,0,0,12,12,5,11,0,0,1,0,0,0,"W","Non-Starter",310.51,9,1,"Training"
2022-08-11,"eos824700z68o04l",6673.16,5558.2,757.42,19.34,899.57,677.04,2039.22,2326.28,324.29,337.42,66.32,0,0,1,14,1061,1119,20,11,6,0,8.18,"08:27:16",0,28,122,54,111,0,0,11,19,11,11,0,0,3,2,0,0,"W","Non-Starter",728.03,11,1,"Training"
2022-08-12,"eos824700z68o04l",3789.97,3091.11,484.8,15.75,553.6,433.49,1402.66,1235.65,131.8,27.96,0,0,0,1,8,619,681,17,3,3,2,9.41,"08:34:45",0,38,136,44,108,0,0,7,14,12,8,0,0,2,3,0,0,"W","Non-Starter",159.76,10,1,"Training"
2022-08-13,"eos824700z68o04l",11449.3,8449,1299.16,17.68,1486.22,1293.54,3933.25,4154.89,379.07,133.54,68.15,0,0,4,24,1778,1911,42,5,8,5,9.23,"14:03:27",0,77,270,86,205,0,0,26,24,30,19,0,0,3,2,0,0,"W","Non-Starter",580.76,18,1,"Game"
2022-08-15,"eos824700z68o04l",11438.51,35796.34,1518.38,18.5,1454,1380.9,3670.39,3952.17,525.19,274.53,177.54,0,2,12,46,1753,1811,64,8,107,62,2.55,"08:54:49",0,195,298,186,255,0,0,79,68,88,83,0,0,16,14,0,0,"W","Non-Starter",977.26,199,2,"Training"
2022-08-16,"eos824700z68o04l",3731.63,2998.6,473.28,15.71,717.72,466.71,1160.91,1107.52,202.6,72.99,1.23,0,0,1,12,695,759,23,4,4,10,9.47,"08:33:47",0,38,110,73,102,0,0,11,18,19,28,0,0,4,4,0,0,"W","Non-Starter",276.82,22,2,"Training"
2022-08-17,"eos824700z68o04l",4818.5,4764.07,620.66,16.93,1153.16,652.13,1582.99,1066.26,166.23,164.42,30.36,0,0,1,16,1105,1178,16,9,5,4,7.82,"09:34:56",0,51,171,85,117,0,0,15,26,22,15,0,0,4,2,0,0,"W","Non-Starter",361.01,15,2,"Training"
2022-08-18,"eos824700z68o04l",5049.96,4090.68,573.07,17.48,665.48,553.48,1779.96,1725.98,189.74,64.55,68.32,0,1,3,9,838,874,22,5,4,0,8.41,"09:38:00",0,36,127,31,68,0,0,4,9,8,9,0,0,1,1,0,0,"W","Non-Starter",322.61,6,2,"Training"
2022-08-19,"eos824700z68o04l",5062.51,4123.62,566.19,18.98,1101.89,600.69,1406.93,1579.75,180.72,118.34,72.93,0,0,2,7,1035,1066,9,1,0,2,8.24,"18:21:53",0,30,109,44,73,0,0,12,12,18,8,0,0,0,1,0,0,"W","Non-Starter",371.99,3,2,"Game"
2022-08-22,"eos824700z68o04l",5040.85,4097.22,633.05,17.72,876.9,650.16,1614.98,1495.46,202.96,156.55,40.61,0,0,2,9,894,988,20,1,7,7,9.27,"08:35:33",0,35,153,67,114,0,0,19,20,21,21,0,0,4,7,0,0,"W","Non-Starter",400.12,25,3,"Training"
2022-08-23,"eos824700z68o04l",6255.31,4229.53,691.12,17.98,640.24,806.04,2073.71,2232.73,302,148.99,50.1,0,0,3,18,865,870,35,13,2,0,9.8,"08:42:28",0,40,136,41,109,0,0,8,13,17,12,0,0,2,1,0,0,"W","Non-Starter",501.09,5,3,"Training"
2022-08-24,"eos824700z68o04l",4795.77,3900.89,523.33,16.24,624.39,663.38,1745.77,1519.35,139.27,80.07,20.78,0,0,2,13,805,815,32,5,5,0,8.05,"09:00:56",0,20,117,32,68,0,0,5,5,8,6,0,0,1,1,0,0,"W","Non-Starter",240.12,7,3,"Training"
2022-08-25,"eos824700z68o04l",3943.86,5325,461.62,14.47,1251.78,735.17,1250.15,632.1,68.61,3.54,0,0,0,0,3,1218,1265,12,6,5,1,5.2,"14:49:30",0,25,88,47,53,0,0,8,9,14,7,0,0,0,0,0,0,"W","Non-Starter",72.15,6,3,"Game"
2022-08-26,"eos824700z68o04l",4693.86,3079.16,615.59,16.96,640.77,571.71,1557.35,1488.04,196.95,161.3,72.32,0,0,1,14,685,767,23,5,6,6,12,"09:01:52",0,45,124,85,115,0,0,7,23,28,25,0,0,8,5,0,0,"W","Non-Starter",430.57,25,3,"Training"
2022-08-27,"eos824700z68o04l",3453.29,3746.32,446.41,15.39,619.53,459.42,1234.74,991.45,102.93,42.82,0,0,0,1,11,735,755,16,6,3,1,7.15,"10:34:12",0,25,79,27,83,0,0,10,9,6,5,0,0,2,2,0,0,"W","Non-Starter",145.75,8,3,"Training"
2022-08-28,"eos824700z68o04l",3301.1,3479.61,359.02,15.77,516.35,571.21,1296.07,807.88,82.49,22.22,1.88,0,0,0,10,652,679,12,5,2,0,6.19,"09:58:11",0,19,70,20,46,0,0,3,7,9,8,0,0,0,0,0,0,"W","Non-Starter",106.59,2,3,"Training"
2022-08-29,"eos824700z68o04l",4298.72,6932,525.36,16.44,1146.59,826.6,1314.39,866.06,91.37,38.92,11.56,0,0,0,9,1195,1236,9,7,8,1,4.55,"18:19:46",0,36,91,43,71,0,0,9,10,13,6,0,0,1,0,0,0,"W","Non-Starter",141.85,10,4,"Game"
2022-08-31,"eos824700z68o04l",3243.13,2949,367.68,17.82,430.76,455.73,909.92,1049.74,102.08,119.08,175.76,0,0,0,2,560,585,11,2,0,1,7.48,"09:55:51",0,15,58,13,44,0,0,1,3,3,6,0,0,2,1,0,0,"W","Non-Starter",396.92,4,4,"Training"
2022-09-01,"eos824700z68o04l",4968.93,4116,541.41,19.73,703.49,647.41,1797.3,1585.41,146.53,28.08,60.68,0,0,1,7,847,907,17,5,2,3,7.89,"09:00:26",0,19,82,23,67,0,0,9,14,8,9,0,0,5,2,0,0,"W","Non-Starter",235.29,12,4,"Training"
2022-09-02,"eos824700z68o04l",2769.31,34156,363.27,13.86,889.53,436.54,855.53,534.22,51.41,0,0,0,0,5,3,935,956,5,7,5,1,0.64,"08:16:22",0,26,73,34,45,0,0,7,7,14,3,0,0,1,0,0,0,"W","Non-Starter",51.41,7,4,"Game"
2022-09-04,"eos824700z68o04l",3009.9,2586,351.43,15.17,500.77,424.2,1105.79,863.69,66.45,48.97,0,0,0,1,9,517,565,13,4,2,1,8.15,"10:27:51",0,22,87,22,60,0,0,12,8,6,5,0,0,0,1,0,0,"W","Non-Starter",115.42,4,4,"Training"
2022-09-05,"eos824700z68o04l",5621.9,4640.11,633.17,19.16,1038.71,767.42,1768.13,1739.65,158.43,66.55,82.3,0,0,2,9,1074,1134,18,5,5,4,8.19,"18:26:03",0,36,92,38,105,0,0,12,8,20,12,0,0,0,1,0,0,"W","Non-Starter",307.28,10,5,"Game"
2022-09-07,"eos824700z68o04l",4484.52,3341.63,513.02,18.01,564.3,563.43,1616.45,1483.41,174.74,51.6,25.51,0,0,3,17,700,724,26,7,3,2,9.21,"09:27:24",0,28,109,39,95,0,0,11,15,11,16,0,0,2,2,0,0,"W","Non-Starter",251.85,9,5,"Training"
2022-09-09,"eos824700z68o04l",3227.18,4157.38,408.27,15.48,1113.1,632.52,1056.53,297.65,72.2,55.44,0,0,0,2,5,986,1015,3,6,5,1,5.89,"18:26:34",0,32,78,40,84,0,0,5,9,14,6,0,0,1,1,0,0,"W","Non-Starter",127.64,8,5,"Game"
2022-09-12,"eos824700z68o04l",5054.41,2970.83,589.58,17.46,478.29,510.84,1987.72,1851.26,105.32,93.45,24.84,0,0,2,10,628,675,35,2,3,0,11.91,"09:19:08",0,39,125,35,104,0,0,9,19,19,16,0,0,6,2,0,0,"W","Non-Starter",223.61,11,6,"Training"
2022-09-13,"eos824700z68o04l",5928.12,4228.83,730.47,16.92,742.05,671.37,1765.16,2286.24,314.6,127.13,14.47,0,1,2,21,850,912,38,3,7,1,10.36,"08:52:55",0,65,176,85,158,0,0,20,28,23,22,0,0,5,4,0,0,"W","Non-Starter",456.2,17,6,"Training"
2022-09-14,"eos824700z68o04l",5040.63,3615,560.13,16.93,570.76,621.81,1721.05,1895.24,146.35,65.83,19.28,0,0,0,24,695,718,32,2,5,1,9.3,"09:46:01",0,29,100,17,74,0,0,14,5,5,2,0,0,3,0,0,0,"W","Non-Starter",231.46,9,6,"Training"
2022-09-15,"eos824700z68o04l",3787.87,3112.4,418.81,17.26,466.95,430,1325.59,1351.18,150.24,44.81,19.17,0,0,4,8,603,615,16,7,1,0,8.07,"09:06:41",0,10,86,23,72,0,0,10,12,3,10,0,0,2,0,0,0,"W","Non-Starter",214.22,3,6,"Training"
2022-09-16,"eos824700z68o04l",2810.09,7936.06,340.42,14.28,1013.44,546.89,977.15,238.65,29.01,5.92,0,0,0,0,5,989,1028,5,5,6,0,2.57,"13:18:32",0,32,72,35,55,0,0,12,7,13,9,0,0,1,2,0,0,"W","Non-Starter",34.93,9,6,"Game"
2022-09-18,"eos824700z68o04l",3406.45,2529.28,413.58,16.52,444.89,369.95,1393.13,1082.35,79.98,21.95,10.72,0,0,0,12,560,583,24,2,1,0,9.81,"10:01:22",0,30,112,21,74,0,0,8,7,5,9,0,0,1,0,0,0,"W","Non-Starter",112.65,2,6,"Training"
2022-09-19,"eos824700z68o04l",3908.27,5616,461.08,16.56,1056.74,671.63,1391.64,603.31,92.33,44.54,46.78,0,0,1,12,1054,1121,12,10,3,3,4.93,"15:14:00",0,28,98,47,62,0,0,8,10,12,3,0,0,3,0,0,0,"W","Non-Starter",183.65,9,7,"Game"
2022-09-21,"eos824700z68o04l",4513.53,3363,543.21,16.33,634.66,508.31,1680.02,1461.08,144.73,57.23,26.37,0,0,4,18,714,768,26,3,1,6,9.69,"09:55:13",0,44,140,54,103,0,0,20,23,22,17,0,0,5,3,0,0,"W","Non-Starter",228.33,15,7,"Training"
2022-09-22,"eos824700z68o04l",4491.76,3550,500.05,17.09,551.31,565.83,1475.32,1627.58,167.6,75.1,27.77,0,0,2,15,711,737,18,5,2,1,8.45,"08:46:36",0,32,74,19,58,0,0,4,10,18,7,0,0,1,0,0,0,"W","Non-Starter",270.47,4,7,"Training"
2022-09-23,"eos824700z68o04l",3413.77,3443,424.11,14.9,947.96,583.16,1255.67,494.8,86.19,45.75,0,0,0,5,8,845,890,7,8,6,7,7.39,"19:27:22",0,48,81,40,78,0,0,14,9,29,4,0,0,2,0,0,0,"W","Non-Starter",131.94,15,7,"Game"
2022-09-25,"eos824700z68o04l",3681.72,4070,433.98,13.24,776.38,582.76,1447.93,856.58,17.31,0,0,0,0,0,4,762,819,11,2,5,0,6.4,"13:03:59",0,31,96,35,48,0,0,5,8,14,1,0,0,0,1,0,0,"W","Non-Starter",17.31,6,7,"Training"
2022-09-26,"eos824700z68o04l",4499.92,2585,496.26,17.05,429.75,472.17,1766.86,1699,73.89,32.91,24.25,0,0,0,12,543,604,17,1,3,0,11.52,"09:01:59",0,41,122,31,74,0,0,14,16,9,12,0,0,3,0,0,0,"W","Non-Starter",131.05,6,8,"Training"
2022-09-27,"eos824700z68o04l",4452.85,4107,531.57,16.09,773.58,541.59,1684.11,1277.17,128,36.56,10.03,0,0,0,11,823,884,16,10,4,6,7.77,"08:33:51",0,44,151,54,94,0,0,9,15,23,15,0,0,9,6,0,0,"W","Non-Starter",174.59,25,8,"Training"
2022-09-28,"eos824700z68o04l",5583.43,4921.71,581.54,16.09,837.88,776.26,2199.23,1641.32,95,26.44,5.44,0,0,1,8,925,958,19,5,6,0,7.09,"08:56:12",0,27,140,33,91,0,0,21,25,14,14,0,0,6,1,0,0,"W","Non-Starter",126.88,13,8,"Training"
2022-09-29,"eos824700z68o04l",5140.92,3527.6,534.59,18.06,531.6,464.36,1883.67,2020,173.68,54.74,13.33,0,0,1,15,765,792,29,4,2,1,9.09,"08:52:26",0,21,136,41,98,0,0,9,11,17,8,0,0,4,1,0,0,"W","Non-Starter",241.75,8,8,"Training"
2022-09-30,"eos824700z68o04l",5793.24,9326.51,694.53,15.75,1640.13,849.83,1902.25,1261.46,92.16,34.03,6.94,0,0,1,12,1587,1685,8,10,9,4,4.47,"13:30:31",0,67,124,55,94,0,0,12,8,14,13,0,0,1,1,0,0,"W","Non-Starter",133.13,15,8,"Game"
2022-10-03,"eos824700z68o04l",3777.05,2185.1,441.03,20.67,353.62,377.9,1312.92,1364.71,117.83,56.68,190.08,0,3,3,9,462,511,29,5,1,2,12.11,"09:36:15",0,32,96,41,75,0,0,7,12,10,15,0,0,5,1,0,0,"W","Non-Starter",364.59,9,9,"Training"
2022-10-04,"eos824700z68o04l",4928.45,4916.05,575.24,14.8,976.77,641.98,1798.84,1389.74,98.87,19.24,0,0,0,3,13,991,1078,22,3,5,8,7.02,"09:06:51",0,38,181,58,138,0,0,13,31,25,31,0,0,10,4,0,0,"W","Non-Starter",118.11,27,9,"Training"
2022-10-05,"eos824700z68o04l",5615.71,4387.83,657.19,16.66,779.54,702.29,2134.27,1786.81,139.78,42.67,29.56,0,1,1,15,878,921,20,5,4,3,8.99,"09:00:50",0,42,177,52,110,0,0,13,26,24,21,0,0,5,0,0,0,"W","Non-Starter",212.01,12,9,"Training"
2022-10-06,"eos824700z68o04l",3134.11,4022.28,356.66,15.26,770.25,503.22,1211.71,568.7,46.36,31.81,0,0,0,1,11,769,809,16,0,1,1,5.32,"08:56:03",0,25,107,21,64,0,0,4,11,9,5,0,0,4,0,0,0,"W","Non-Starter",78.17,6,9,"Training"
2022-10-07,"eos824700z68o04l",3557.53,3933.96,447.73,13.95,704.53,535.22,1372.19,861.88,82.02,0,0,0,0,1,11,767,798,9,9,4,1,6.83,"15:02:01",0,26,85,22,40,0,0,5,7,6,4,0,0,1,0,0,0,"W","Non-Starter",82.02,6,9,"Game"
2022-10-08,"eos824700z68o04l",3495.65,4291,423.72,17.86,1074.76,686.38,1019.71,420.72,166.52,89.56,37.17,0,0,1,11,1030,1098,13,4,7,1,5.92,"10:28:02",0,29,95,45,84,0,0,5,7,12,7,0,0,3,1,0,0,"W","Non-Starter",293.25,12,9,"Training"
2022-10-09,"eos824700z68o04l",3504.96,3250.34,371.04,16.51,597.88,478.87,1375.45,898.35,96.4,35.96,19.47,0,0,0,3,694,747,13,2,2,1,6.85,"09:58:43",0,25,106,21,79,0,0,7,6,10,11,0,0,4,1,0,0,"W","Non-Starter",151.83,8,9,"Training"
2022-10-10,"eos824700z68o04l",3349.84,3829.09,421.55,16.75,923.66,434.48,1199.04,614.82,71.87,45.86,59.21,0,0,1,5,927,1006,2,8,6,0,6.61,"15:19:30",0,37,74,37,61,0,0,6,8,11,7,0,0,2,0,0,0,"W","Non-Starter",176.94,8,10,"Game"
2022-10-12,"eos824700z68o04l",5141.48,3910.74,585.52,16.7,695.94,596.49,1874.77,1753.77,121.16,67,32.18,0,0,1,15,804,819,27,5,3,4,8.98,"09:14:40",0,30,176,57,117,0,0,13,19,16,21,0,0,0,3,0,0,"W","Non-Starter",220.34,10,10,"Training"
2022-10-13,"eos824700z68o04l",5556.87,3792.13,595.73,16,569.99,560.05,1959.25,2154.73,229.59,71.87,10.74,0,0,1,14,767,760,26,4,2,0,9.43,"09:40:37",0,22,147,26,113,0,0,6,10,14,3,0,0,2,1,0,0,"W","Non-Starter",312.2,5,10,"Training"
2022-10-14,"eos824700z68o04l",2945.28,2883.14,391.6,17.38,840.47,388.99,995.67,573.44,69.03,21.6,53.67,0,0,0,9,780,801,9,5,4,2,8.15,"16:23:37",0,48,111,44,84,0,0,7,7,12,8,0,0,0,3,0,0,"W","Non-Starter",144.3,9,10,"Game"
2022-10-16,"eos824700z68o04l",4851.47,3862.6,500.78,15.8,544.23,442.9,1958.05,1735.02,123.61,39.59,4.87,0,0,0,4,778,789,21,1,2,0,7.78,"10:06:47",0,13,100,18,78,0,0,8,14,4,10,0,0,1,1,0,0,"W","Non-Starter",168.07,4,10,"Training"
2022-10-17,"eos824700z68o04l",3588.83,4615.97,477.57,14.51,955.44,477.12,1439.47,649.66,58.25,8.21,0,0,0,0,12,1003,1048,10,1,5,1,6.21,"18:25:34",0,48,80,31,77,0,0,9,6,10,5,0,0,0,3,0,0,"W","Non-Starter",66.46,9,11,"Game"
2022-10-18,"eos824700z68o04l",3713.34,3045.29,520.21,14.6,787.74,454.95,1247.73,1158.64,42.38,11.19,0,0,0,1,10,692,756,24,4,10,4,10.25,"10:50:32",0,62,221,70,137,0,0,20,26,23,20,0,0,6,5,0,0,"W","Non-Starter",53.57,25,11,"Training"
2022-10-19,"eos824700z68o04l",6663.28,8426,736.58,17.34,1184.05,944.22,2473.58,1815.58,129.71,77.01,38.8,0,1,1,10,1220,1289,21,1,5,4,5.25,"07:30:53",0,39,193,46,163,0,0,16,24,8,15,0,0,3,2,0,0,"W","Non-Starter",245.52,14,11,"Training"
2022-10-20,"eos824700z68o04l",4555.45,4623,574.21,17.04,945.55,564.2,1726.07,1214.4,59.01,21.9,24.34,0,0,1,5,1094,1153,16,0,3,3,7.45,"09:27:45",0,40,146,47,99,0,0,16,17,13,13,0,0,2,0,0,0,"W","Non-Starter",105.25,8,11,"Training"
2022-10-21,"eos824700z68o04l",3320.99,4955.01,421.6,16.17,949.12,583.5,1096.39,599.95,52.2,28.19,12.64,0,0,1,13,875,929,9,4,11,2,5.11,"19:21:29",0,48,97,39,83,0,0,11,3,16,4,0,0,4,1,0,0,"W","Non-Starter",93.03,18,11,"Game"
2022-10-24,"eos824700z68o04l",3719.7,3142.55,454.95,15.1,497.2,380.57,1416.37,1243.52,137.83,43.56,0,0,0,0,13,623,640,27,3,1,3,8.69,"09:01:35",0,32,126,23,109,0,0,10,26,18,19,0,0,1,2,0,0,"W","Non-Starter",181.39,7,12,"Training"
2022-10-25,"eos824700z68o04l",4421.24,3479,547.85,16.93,627.97,609.98,1631.58,1419.86,78.09,43.69,9.5,0,0,0,22,715,762,33,3,4,3,9.45,"09:50:11",0,37,142,56,129,0,0,8,21,21,11,0,0,4,3,0,0,"W","Non-Starter",131.28,14,12,"Training"
2022-10-27,"eos824700z68o04l",4025.9,3285,446.99,15.82,646.82,533.92,1536.96,1158.07,110.62,36.86,2.75,0,0,2,17,675,687,21,5,0,0,8.16,"09:01:39",0,31,109,31,74,0,0,11,10,10,9,0,0,2,1,0,0,"W","Non-Starter",150.23,3,12,"Training"
2022-10-28,"eos824700z68o04l",3848.72,4750.19,485.11,17.07,1057.13,492.32,1463.79,717.57,49.27,20.41,49.94,0,0,0,12,1026,1094,10,5,1,1,6.13,"14:07:57",0,44,105,28,66,0,0,6,4,10,8,0,0,4,1,0,0,"W","Non-Starter",119.62,7,12,"Game"
2022-10-29,"eos824700z68o04l",2995.55,19474,353.05,9.96,702.9,860.03,1092.78,339.77,0,0,0,0,0,0,0,722,814,1,0,2,1,1.09,"17:57:31",0,22,35,42,28,0,0,6,4,10,3,0,0,0,0,0,0,"W","Non-Starter",0,3,12,"Training"
2022-10-31,"eos824700z68o04l",4218.25,3456.84,433.84,16.94,651.58,538.4,1396.75,1379.33,139.9,70.01,39.1,0,0,0,9,735,745,11,3,2,0,7.53,"09:06:02",0,29,99,23,68,0,0,14,10,10,9,0,0,1,3,0,0,"W","Non-Starter",249.01,6,13,"Training"
2022-11-01,"eos824700z68o04l",4092.58,3467.89,501.65,15.23,700.27,530.11,1518.79,1160.36,143.38,38.47,0,0,0,0,17,753,782,25,4,2,7,8.68,"09:33:41",0,35,123,45,113,0,0,10,8,15,10,0,0,1,1,0,0,"W","Non-Starter",181.85,11,13,"Training"
2022-11-02,"eos824700z68o04l",1791.53,4543,566.99,14.23,774.81,253,546.92,201.56,10.99,3.62,0,0,0,0,0,685,718,1,0,2,2,7.49,"15:09:29",0,37,147,49,99,0,0,20,10,10,9,0,0,2,3,0,0,"W","Non-Starter",14.61,9,13,"Training"
2022-11-03,"eos824700z68o04l",2727.93,1853,334.89,17.53,368.68,356.18,963.18,876.92,53.59,44.6,64.77,0,0,0,7,398,412,18,5,5,2,10.84,"09:33:52",0,19,96,25,78,0,0,11,8,11,5,0,0,3,3,0,0,"W","Non-Starter",162.96,13,13,"Training"
2022-11-04,"eos824700z68o04l",3153.62,3203.3,354.21,17.76,542.38,436.94,1088.43,926.52,62.64,43.98,45.47,0,0,0,9,653,664,15,2,2,4,6.63,"10:09:55",0,26,89,20,62,0,0,2,10,6,6,0,0,4,1,0,0,"W","Non-Starter",152.09,11,13,"Training"
2022-11-05,"eos824700z68o04l",3121.3,2693.98,374.14,14.17,540.74,434.45,1271.21,839.24,33.19,1.8,0,0,0,0,11,578,549,15,3,6,0,8.33,"08:58:24",0,14,63,13,79,0,0,11,11,6,5,0,0,0,2,0,0,"W","Non-Starter",34.99,8,13,"Training"
2022-08-09,"rvwzre6i1u8yjwpk",7293.74,5736.88,894.68,17.41,939.43,812.93,2474.94,2482.82,364.56,188.52,23.48,0,1,1,15,1169,1277,25,7,11,7,9.36,"08:27:42",0,62,200,68,158,0,0,13,25,21,26,0,0,9,4,0,0,"CM","Non-Starter",576.56,31,1,"Training"
2022-08-10,"rvwzre6i1u8yjwpk",6011.03,4298.74,707.42,18.16,785.81,741.6,2216.21,1868.37,165.01,155.56,76.45,0,0,8,20,948,997,34,7,8,4,9.87,"08:32:19",0,34,125,43,136,0,0,14,15,21,17,0,0,2,0,0,0,"CM","Non-Starter",397.02,14,1,"Training"
2022-08-11,"rvwzre6i1u8yjwpk",6629.54,5558.2,775.43,18.71,986.36,741.88,1908.57,2497.86,299.27,147.48,47.94,0,3,2,17,1134,1192,31,6,8,3,8.37,"08:27:16",0,49,194,45,174,0,0,13,17,15,16,0,0,3,0,0,0,"CM","Non-Starter",494.69,14,1,"Training"
2022-08-12,"rvwzre6i1u8yjwpk",4518.63,3091.11,592.54,16.07,664.84,433.53,1561.04,1656.81,130.05,68.5,0,0,1,1,14,639,716,35,5,8,6,11.5,"08:34:45",0,35,135,33,132,0,0,10,18,17,18,0,0,2,5,0,0,"CM","Non-Starter",198.55,21,1,"Training"
2022-08-13,"rvwzre6i1u8yjwpk",9961.55,5774.08,1182.57,19.05,934.93,915.14,3617.76,3632.37,491.57,326.57,42.65,0,0,4,33,1187,1302,33,4,10,6,12.29,"18:25:54",0,69,198,61,190,0,0,25,25,15,21,0,0,4,5,0,0,"CM","Non-Starter",860.79,25,1,"Game"
2022-08-23,"rvwzre6i1u8yjwpk",2546.03,5281.75,296.96,14.81,631.59,525.83,763.76,490.89,118.46,15.28,0,0,0,1,2,671,692,11,4,4,4,3.37,"08:42:23",0,27,46,40,70,0,0,6,7,13,3,0,0,3,3,0,0,"CM","Non-Starter",133.74,14,3,"Training"
2022-08-24,"rvwzre6i1u8yjwpk",3904.84,4529.26,458.49,16.96,1021.43,693.02,1230.24,616.04,108.51,201.38,33.94,0,2,0,1,1026,1098,8,4,0,2,6.07,"09:01:06",0,40,76,30,84,0,0,7,14,19,12,0,0,7,2,0,0,"CM","Non-Starter",343.83,11,3,"Training"
2022-08-25,"rvwzre6i1u8yjwpk",2109.68,2321,242.12,13.73,517.22,302.8,803.5,459.28,26.43,0,0,0,0,2,5,500,566,0,0,2,1,6.26,"14:49:30",0,11,50,26,41,0,0,1,2,16,2,0,0,1,1,0,0,"CM","Non-Starter",26.43,5,3,"Game"
